trade_id,instrument_type,counterparty,currency,notional,pv
CDS-000077,CDS,CP003,USD,93218166.05,4429845.10
EQ-FWD-000114,EquityForward,CP002,USD,19920929.04,866921.80
IRS-000158,IRS,CP005,EUR,291790040.50,10686474.25
IRS-000073,IRS,CP005,EUR,258582693.75,2418224.25
IRS-000104,IRS,CP002,GBP,89995177.62,300495.19
IRS-000189,IRS,CP005,GBP,39797215.14,3067.72
CDS-000130,CDS,CP004,USD,40276897.57,1973070.39
FX-FWD-000140,FxForward,CP001,USD,45325968.47,-61187357.25
IRS-000068,IRS,CP005,JPY,177965798.88,41481.51
FX-OPT-000019,FxOption,CP001,EUR,47431097.25,-75030698.73
EQ-OPT-000016,EquityOption,CP005,USD,17101446.57,643644.39
FX-OPT-000015,FxOption,CP003,GBP,42245194.36,1945241.98
IRS-000088,IRS,CP003,GBP,73165027.53,657290.09
FX-OPT-000034,FxOption,CP004,GBP,48486604.33,2164301.21
EQ-FWD-000042,EquityForward,CP002,USD,18886537.72,730273.25
FX-OPT-000052,FxOption,CP005,EUR,17844328.78,-28272828.15
EQ-FWD-000010,EquityForward,CP002,USD,3125655.64,135542.70
FX-OPT-000037,FxOption,CP002,EUR,19565846.22,-30757069.96
EQ-FWD-000059,EquityForward,CP002,EUR,18841256.42,1067903.25
FX-OPT-000083,FxOption,CP001,EUR,4220118.21,201604.82
FX-OPT-000122,FxOption,CP003,USD,44371862.16,2181454.65
EQ-FWD-000068,EquityForward,CP002,EUR,4681285.11,265404.67
EQ-OPT-000101,EquityOption,CP003,USD,41486643.56,993379.65
IRS-000191,IRS,CP003,JPY,35035737.87,146056.65
EQ-FWD-000095,EquityForward,CP002,USD,18462058.60,397094.40
FX-OPT-000043,FxOption,CP001,EUR,7743920.72,-12304672.11
FX-FWD-000134,FxForward,CP004,GBP,65998672.77,3008180.82
IRS-000003,IRS,CP002,EUR,348593473.95,2155714.72
EQ-FWD-000110,EquityForward,CP001,JPY,3646194.24,-813760.69
EQ-OPT-000119,EquityOption,CP002,USD,28668249.73,1070994.82
EQ-OPT-000152,EquityOption,CP005,USD,46608132.84,805206.26
IRS-000076,IRS,CP003,EUR,168753074.70,5107889.57
IRS-000093,IRS,CP004,GBP,189870210.78,4153415.00
EQ-OPT-000069,EquityOption,CP001,USD,10654792.49,470428.66
FX-FWD-000132,FxForward,CP002,GBP,46308927.73,2114245.73
FX-OPT-000017,FxOption,CP005,EUR,10914402.99,-17740285.35
CDS-000134,CDS,CP005,USD,33465032.18,1431657.07
IRS-000087,IRS,CP005,JPY,343594053.14,6086167.77
CDS-000145,CDS,CP001,USD,48839814.14,2124966.03
FX-FWD-000071,FxForward,CP001,USD,2622089.74,-3603892.26
EQ-FWD-000130,EquityForward,CP001,EUR,4229957.16,239938.99
FX-FWD-000015,FxForward,CP001,GBP,53702254.05,2431347.88
IRS-000090,IRS,CP001,USD,255596362.94,7039773.01
EQ-OPT-000120,EquityOption,CP004,USD,13854137.66,293349.24
EQ-OPT-000023,EquityOption,CP001,USD,14051146.28,601106.80
EQ-OPT-000169,EquityOption,CP001,USD,11829809.01,457156.63
EQ-OPT-000060,EquityOption,CP002,USD,25933260.33,1184942.27
EQ-FWD-000058,EquityForward,CP002,USD,16060404.04,700816.54
FX-FWD-000150,FxForward,CP004,USD,31128729.61,1510312.39
FX-FWD-000051,FxForward,CP003,USD,46387649.29,2252247.02
EQ-FWD-000135,EquityForward,CP005,EUR,11270435.23,639337.58
FX-FWD-000031,FxForward,CP001,USD,54764818.26,2673109.87
FX-OPT-000018,FxOption,CP001,USD,20565346.23,1010385.58
FX-FWD-000149,FxForward,CP002,EUR,20502892.98,-31340975.69
EQ-OPT-000036,EquityOption,CP005,USD,36097198.43,1450893.03
EQ-OPT-000125,EquityOption,CP001,EUR,5645572.99,321047.56
EQ-OPT-000192,EquityOption,CP002,EUR,38670349.38,2192581.94
EQ-FWD-000073,EquityForward,CP002,JPY,4658207.59,-1012207.00
IRS-000020,IRS,CP002,EUR,467860398.55,4246826.70
FX-OPT-000125,FxOption,CP002,EUR,35038224.88,-58285009.56
CDS-000091,CDS,CP001,USD,21288024.81,879862.38
EQ-FWD-000108,EquityForward,CP004,EUR,1714653.14,97301.23
IRS-000023,IRS,CP004,USD,429489919.63,2125676.31
EQ-OPT-000053,EquityOption,CP004,USD,4366587.86,112485.86
EQ-OPT-000042,EquityOption,CP001,JPY,28492729.85,-5065121.41
FX-OPT-000058,FxOption,CP005,USD,5305603.09,-7637343.15
IRS-000126,IRS,CP002,USD,322972778.61,4427738.39
FX-OPT-000087,FxOption,CP005,EUR,26303151.74,1250122.47
FX-FWD-000045,FxForward,CP003,USD,61480633.97,2996500.59
IRS-000009,IRS,CP005,USD,386371275.78,7240629.98
EQ-OPT-000156,EquityOption,CP005,JPY,33657121.15,-6852579.34
EQ-OPT-000195,EquityOption,CP003,USD,3861913.89,95804.31
EQ-OPT-000014,EquityOption,CP001,EUR,23906378.91,1356573.27
CDS-000084,CDS,CP004,USD,61767448.85,3131891.06
IRS-000102,IRS,CP003,USD,419358986.87,12856337.67
FX-FWD-000147,FxForward,CP001,EUR,69647642.95,3307536.10
EQ-OPT-000054,EquityOption,CP005,USD,1402457.45,55646.32
CDS-000098,CDS,CP004,USD,75699566.73,3480822.50
EQ-OPT-000087,EquityOption,CP003,EUR,31417009.85,1786409.36
FX-OPT-000137,FxOption,CP002,EUR,3391751.80,-5076284.64
IRS-000086,IRS,CP003,GBP,355281566.97,11122399.34
IRS-000165,IRS,CP005,JPY,383436164.19,2985415.80
FX-OPT-000096,FxOption,CP004,USD,49301734.41,-69573603.66
EQ-OPT-000185,EquityOption,CP005,USD,3009173.69,132851.30
IRS-000148,IRS,CP003,USD,108134807.29,1785904.29
FX-FWD-000043,FxForward,CP003,GBP,38870348.40,1777511.32
CDS-000082,CDS,CP002,USD,18508266.63,924875.25
IRS-000193,IRS,CP002,JPY,392087275.47,2693548.01
FX-FWD-000089,FxForward,CP003,USD,83400598.22,-116023439.11
EQ-OPT-000001,EquityOption,CP001,JPY,16515162.26,-3204072.34
IRS-000105,IRS,CP002,EUR,25528464.41,121731.17
EQ-FWD-000020,EquityForward,CP003,USD,4732694.88,101626.01
EQ-FWD-000124,EquityForward,CP005,USD,5894791.75,120259.43
IRS-000131,IRS,CP005,USD,18853333.07,620712.47
IRS-000075,IRS,CP002,GBP,307117271.84,2322664.21
FX-FWD-000115,FxForward,CP005,EUR,84638854.50,4052144.23
EQ-OPT-000197,EquityOption,CP004,USD,5378881.46,200763.34
FX-FWD-000022,FxForward,CP003,EUR,32333161.53,1536111.89
FX-OPT-000131,FxOption,CP005,EUR,28582991.19,-42349771.16
CDS-000112,CDS,CP005,USD,10549775.35,521859.94
FX-OPT-000014,FxOption,CP005,USD,49790687.38,-70023804.52
FX-FWD-000023,FxForward,CP002,EUR,90498762.90,4298352.57
FX-OPT-000092,FxOption,CP003,USD,48705143.77,-65026064.44
FX-FWD-000040,FxForward,CP004,EUR,71359662.60,3401452.12
FX-FWD-000077,FxForward,CP004,EUR,6328887.99,-9634567.20
EQ-OPT-000151,EquityOption,CP001,USD,49023149.21,2064283.27
EQ-OPT-000067,EquityOption,CP002,EUR,21719038.96,1230619.97
EQ-OPT-000172,EquityOption,CP001,JPY,5992191.78,-1205729.55
FX-OPT-000042,FxOption,CP004,USD,15893287.29,-21888337.49
EQ-OPT-000121,EquityOption,CP004,USD,37949071.09,648194.49
FX-OPT-000145,FxOption,CP005,GBP,17410430.69,787558.75
CDS-000043,CDS,CP003,USD,84747547.27,4010662.36
EQ-FWD-000148,EquityForward,CP001,USD,15545391.95,310405.26
CDS-000044,CDS,CP004,USD,63403913.47,2752252.84
FX-FWD-000123,FxForward,CP003,USD,32499908.94,-45471462.95
FX-FWD-000017,FxForward,CP002,USD,1454454.50,70940.43
IRS-000095,IRS,CP002,GBP,400183030.39,11049868.84
CDS-000013,CDS,CP003,USD,49719730.58,2396108.42
CDS-000146,CDS,CP005,USD,75777382.78,3176995.13
EQ-OPT-000138,EquityOption,CP004,USD,13575586.69,589716.44
EQ-OPT-000075,EquityOption,CP001,USD,7811594.95,350684.54
FX-FWD-000138,FxForward,CP004,EUR,45704020.36,2185193.21
FX-FWD-000044,FxForward,CP004,USD,18047595.57,875958.07
IRS-000065,IRS,CP003,JPY,221088091.87,2523238.05
IRS-000072,IRS,CP003,JPY,169043432.70,3024943.82
FX-OPT-000053,FxOption,CP002,EUR,23010913.10,-32715663.88
FX-FWD-000122,FxForward,CP002,GBP,76897369.27,3504424.07
EQ-OPT-000110,EquityOption,CP004,USD,20080671.68,411274.14
CDS-000108,CDS,CP001,USD,43805149.05,1813322.08
FX-OPT-000070,FxOption,CP002,EUR,21706179.80,1015134.19
CDS-000001,CDS,CP001,USD,73196534.09,3226907.67
CDS-000150,CDS,CP002,USD,90500353.89,3906860.08
EQ-FWD-000075,EquityForward,CP004,JPY,9001447.59,-2007156.01
IRS-000142,IRS,CP001,JPY,394237062.11,8768268.69
FX-OPT-000069,FxOption,CP002,EUR,47305556.19,-66008700.68
EQ-OPT-000122,EquityOption,CP003,USD,49832935.95,1185306.46
IRS-000153,IRS,CP002,JPY,368895498.47,5557748.50
IRS-000055,IRS,CP004,USD,103155627.11,2635166.16
EQ-OPT-000131,EquityOption,CP002,EUR,29066829.74,1655256.99
IRS-000012,IRS,CP004,USD,118396413.99,1308045.50
CDS-000002,CDS,CP002,USD,71352464.74,3098569.53
EQ-OPT-000094,EquityOption,CP005,EUR,33757850.31,1918342.68
FX-OPT-000138,FxOption,CP001,GBP,26583851.99,1221741.60
CDS-000121,CDS,CP001,USD,23443950.25,1021363.72
FX-OPT-000079,FxOption,CP001,GBP,19773175.80,918775.22
FX-OPT-000027,FxOption,CP005,EUR,37270060.62,-52151225.58
EQ-OPT-000089,EquityOption,CP002,USD,3774563.90,149913.30
EQ-FWD-000040,EquityForward,CP003,JPY,19573185.55,-4320826.60
FX-FWD-000038,FxForward,CP005,EUR,53955907.89,-81046994.37
FX-OPT-000012,FxOption,CP004,EUR,1821792.78,-2579790.20
EQ-OPT-000073,EquityOption,CP005,JPY,47060803.56,-12150296.59
CDS-000006,CDS,CP003,USD,44364614.05,1982312.23
FX-OPT-000107,FxOption,CP003,EUR,30577997.35,1435954.58
FX-OPT-000031,FxOption,CP003,USD,22673836.74,-31432682.70
EQ-FWD-000027,EquityForward,CP004,JPY,17129627.63,-3750398.36
CDS-000095,CDS,CP003,USD,7264608.55,369606.71
CDS-000038,CDS,CP002,USD,68705947.95,3368846.68
IRS-000032,IRS,CP004,JPY,365356396.77,5667828.29
FX-FWD-000016,FxForward,CP002,GBP,43064550.70,1961965.19
EQ-OPT-000191,EquityOption,CP001,EUR,4827367.93,273810.86
CDS-000015,CDS,CP001,USD,24956454.19,1139782.28
FX-OPT-000114,FxOption,CP004,USD,47422119.02,2345253.34
CDS-000045,CDS,CP002,USD,25075653.96,1086813.13
IRS-000040,IRS,CP001,EUR,14381964.68,246821.41
IRS-000134,IRS,CP002,JPY,269301688.14,9753680.11
EQ-OPT-000170,EquityOption,CP005,USD,9582625.39,415520.81
FX-FWD-000037,FxForward,CP004,EUR,34738213.02,-53857630.69
FX-OPT-000084,FxOption,CP002,EUR,5012956.89,241323.97
CDS-000107,CDS,CP004,USD,88040315.78,3910043.16
EQ-OPT-000018,EquityOption,CP005,JPY,13317658.99,-2604815.51
IRS-000001,IRS,CP004,EUR,448041911.58,5444759.65
